,EFC,FBER,FWHM,FWHM_x,FWHM_y,FWHM_z,Ghost_y,Participant,SNR,Series,Session,Site,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
25,0.5820175475,37.4974837014,1.9339809418,1.8721632,2.182016,1.77074,0.0459185615,50028,10.1460234324,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-106.123794556,-33.183757782,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -106.12379456],[  0.           0.           4.         -33.18375778],0,0
26,0.5995456632,37.1592643663,1.9847763675,1.93288,2.2352734295,1.809675,0.0396605209,50029,9.9743933694,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-101.053070068,-21.837802887,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.12500024   -0.         -101.05307007],[  0.           0.           4.         -21.83780289],0,0
27,0.5862149522,27.1125656507,1.9925688309,1.9571008,2.254704,1.79282,0.0490612537,50030,8.9689897026,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-97.2448348999,-42.3195037842,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[ -0.          3.125      -0.        -97.2448349],[  0.           0.           4.         -42.31950378],0,0
28,0.5726606068,39.4887739464,2.0166211354,1.9156352,2.3695456,1.80674,0.0485192761,50031,10.3664439673,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-106.590026855,-62.5229263306,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -106.59002686],[  0.           0.           4.         -62.52292633],0,0
29,0.5871610187,21.8348910628,1.9066866896,1.9175008,2.2379006293,1.6153325,0.0654901415,50032,8.3116650535,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-102.132843018,-10.8368186951,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.12500024   -0.         -102.13284302],[  0.          0.          4.        -10.8368187],0,0
30,0.5494359657,37.5066493292,1.886285997,1.8756384,2.1299136,1.68001,0.0345078781,50033,10.879075229,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-108.989494324,-35.7960395813,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -108.98949432],[  0.           0.           4.         -35.79603958],0,0
31,0.5577155933,25.7491961346,1.9574793056,1.9126592,2.264432,1.7317901032,0.04896193,50034,9.4117065428,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-101.881973267,-40.4559898376,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -101.88197327],[  0.           0.           3.99999976 -40.45598984],0,0
32,0.5447584956,28.55308063,1.9757165974,1.9823776,2.2902368,1.6986675,0.0453607999,50035,10.1199831854,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-111.597946167,9.1657485962,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -111.59794617],[ 0.         0.         4.         9.1657486],0,0
33,0.5512803892,24.9020057946,1.9238277511,1.8495136,2.1849918333,1.761945,0.036805138,50036,8.9987084039,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-106.680229187,-56.0913085938,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.12500024   -0.         -106.68022919],[  0.           0.           4.         -56.09130859],0,0
34,0.5823821281,24.0999729969,1.811821406,1.776928,2.0859104,1.60465,0.0589156747,50037,8.833784166,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-87.2210540771,-7.5950775147,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.125       -0.         -87.22105408],[ 0.          0.          4.         -7.59507751],0,0
35,0.5434023214,25.4771306479,1.9464477043,1.9260448,2.1947104,1.7445525,0.0386363864,50038,9.841022725,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-93.6519088745,-39.5820007324,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.125       -0.         -93.65190887],[  0.           0.           4.         -39.58200073],0,0
36,0.5683541432,27.4787509206,1.8099617069,1.7548448,2.0989248,1.6098025,0.0378723927,50039,9.6463549343,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-94.187286377,-32.6568069458,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.125       -0.         -94.18728638],[  0.           0.           4.         -32.65680695],0,0
37,0.5662860246,23.7650014326,1.9400140481,1.9004608,2.2770432,1.6872701006,0.056358926,50040,9.1691876113,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-97.5497512817,-40.4897766113,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.125       -0.         -97.54975128],[  0.           0.           3.99999976 -40.48977661],0,0
38,0.5921831854,20.6585445575,1.9839511445,1.940064,2.2494496,1.7893675,0.071824044,50041,7.9177094741,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-99.1935272217,-29.5727386475,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.125       -0.         -99.19352722],[  0.           0.           4.         -29.57273865],0,0
39,0.5604058146,22.4693525143,1.8294192874,1.8109344,2.0864896,1.6204,0.0432271324,50042,9.2404106925,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-104.960250854,-35.1014556885,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -104.96025085],[  0.           0.           4.         -35.10145569],0,0
40,0.5605899841,25.2563670079,2.0188729573,1.9283712,2.3282016,1.8328001092,0.0428738184,50043,9.2479653391,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-98.4720458984,-42.509223938,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[ -0.          3.125      -0.        -98.4720459],[  0.           0.           3.99999976 -42.50922394],0,0
41,0.5805153957,27.1074402652,1.8589534308,1.8492896,2.1041248,1.6509275,0.0553868115,50044,9.1979231461,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-101.27898407,-29.9209880829,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -101.27898407],[  0.           0.           4.         -29.92098808],0,0
42,0.5821450962,25.9221457283,1.8754637862,1.8180288,2.1673536,1.674155,0.0640948638,50045,9.0350668553,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-101.059936523,-21.3390045166,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -101.05993652],[  0.           0.           4.         -21.33900452],0,0
43,0.5593393529,18.765085994,1.9860025528,1.9582784,2.2905312,1.7463401041,0.0445633233,50046,8.6608414292,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-105.10320282,-22.3082752228,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -105.10320282],[  0.           0.           3.99999976 -22.30827522],0,0
44,0.5842273396,26.6182417992,1.9253516018,1.8967712,2.2355105706,1.6832126003,0.0506168194,50047,8.8542391507,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-100.981842041,-17.9736442566,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.12499976   -0.         -100.98184204],[  0.           0.           3.99999976 -17.97364426],0,0
45,0.5278337504,37.1420493782,1.913008622,1.8755616,2.1747776,1.7163426023,0.0400177427,50048,11.2653923776,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-102.524330139,-36.7652053833,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -102.52433014],[  0.           0.           3.99999976 -36.76520538],0,0
46,0.5191510472,31.0440285634,1.7843385313,1.7520768,2.0123872,1.6112625,0.0382783562,50049,10.8045134834,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-107.308738708,-29.8341350555,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -107.30873871],[  0.           0.           4.         -29.83413506],0,0
47,0.5927184774,33.6095784954,1.9335476997,1.889312,2.1819232,1.7535625,0.0478125252,50050,9.7876484651,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-108.906326294,-10.9057846069,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -108.90632629],[  0.           0.           4.         -10.90578461],0,0
48,0.5802930949,30.9672718219,1.9408302931,1.8818048,2.2484192,1.7278675,0.039824985,50051,9.1972014405,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-102.864746094,-37.1971893311,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -102.86474609],[  0.           0.           4.         -37.19718933],0,0
49,0.5495663635,27.2035581144,2.2506368661,2.2127392,2.5261889927,2.0394851216,0.0519610308,50052,9.6379494241,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-96.137046814,-46.5957717896,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.12499976  -0.         -96.13704681],[  0.           0.           3.99999976 -46.59577179],0,0
50,0.5200429783,32.2955601723,2.2418246622,2.1433216,2.5891488,2.030300121,0.0354807824,50053,10.9398767748,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-103.494804382,-69.4521484375,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -103.49480438],[  0.           0.           3.99999976 -69.45214844],0,0
51,0.5508525193,44.1308509895,1.9608566881,1.8750976,2.2167008,1.81387,0.0382612161,50054,11.3640116266,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-105.758201599,-48.3700485229,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.           3.125       -0.        -105.7582016],[  0.           0.           4.         -48.37004852],0,0
52,0.5531256007,17.4606564396,1.9932142732,1.9879232,2.2258654302,1.7896275,0.0291244294,50055,8.2397676803,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-94.5718307495,-33.1794052124,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.12500024  -0.         -94.57183075],[  0.           0.           4.         -33.17940521],0,0
53,0.5277472428,29.574045349,1.8859529605,1.8518464,2.1190590383,1.7094025,0.0382380374,50056,10.2868894472,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-106.09336853,-24.6886672974,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.12500024   -0.         -106.09336853],[  0.          0.          4.        -24.6886673],0,0
54,0.5160613272,28.5616461432,2.0387578869,1.9916448,2.3327008,1.8240051087,0.0430278815,50057,10.3237324594,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-102.934143066,-56.0443153381,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.            3.125        -0.         -102.93414307],[  0.           0.           3.99999976 -56.04431534],0,0
55,0.5865346119,21.9261694993,1.8670465111,1.8506656,2.062128,1.7053825,0.0529200323,50058,8.2862010256,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-99.439491272,9.2017936707,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.125       -0.         -99.43949127],[ 0.          0.          4.          9.20179367],0,0
56,0.5678350978,27.6281983201,1.857712649,1.8338656,2.1275776,1.6431725,0.049507428,50059,9.3113264562,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-98.4966583252,-25.556640625,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[ -0.           3.125       -0.         -98.49665833],[  0.           0.           4.         -25.55664062],0,0
57,0.6060673749,22.920053543,1.9025723632,1.8495008,2.1599872,1.72392,0.0675091892,50060,8.0879086228,rest_1,session_1,Pitt,,32,,,,1,,3.125,3.125,4,1,100,-101.754203796,-22.848487854,0,1,0,,,1,0,0,0,0,[  -3.125   -0.      -0.     100.   ],[  -0.           3.125       -0.        -101.7542038],[  0.           0.           4.         -22.84848785],0,0
58,0.4889392692,21.246994896,1.9404103167,1.9250850909,2.1809336669,1.740154,0.027070798,50102,10.8618794434,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,105.641662598,-65.9462356567,-86.9624862671,0,1,0,,,1,0,0,0,0,[  -3.4375      -0.          -0.         105.6416626],[ -0.           3.43750024  -0.         -65.94623566],[  0.           0.           5.         -86.96248627],0,0
59,0.4958658144,19.172222838,1.794903595,1.7856843636,2.0130327273,1.608674,0.0232070666,50103,10.3513252048,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,102.736083984,-88.787979126,-84.7521362305,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          102.73608398],[ -0.           3.4375      -0.         -88.78797913],[  0.           0.           5.         -84.75213623],0,0
60,0.5072153994,29.5534662617,1.8440665852,1.7924567273,2.1799536057,1.604848,0.0364563204,50104,11.2975379899,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,102.00970459,-84.3793563843,-85.5878753662,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          102.00970459],[ -0.           3.43749976  -0.         -84.37935638],[  0.           0.           5.         -85.58787537],0,0
61,0.489299,15.9680576054,1.7542699266,1.8068218182,2.0162530909,1.481938,0.0252310671,50105,9.938105744,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,101.28326416,-75.0614776611,-88.5310058594,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          101.28326416],[ -0.           3.4375      -0.         -75.06147766],[  0.           0.           5.         -88.53100586],0,0
62,0.463652602,29.9629197292,2.0130996675,1.9834997739,2.3000143859,1.78827,0.0320892595,50106,12.6142418171,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,100.714866638,-99.6633300781,-99.4386291504,0,1,0,,,1,0,0,0,0,[  -3.43749976   -0.           -0.          100.71486664],[ -0.           3.43750024  -0.         -99.66333008],[  0.           0.           5.         -99.43862915],0,0
63,0.5016487868,26.0971283535,1.7498537816,1.6963431551,2.0221965039,1.561954,0.0519651175,50107,11.3602539278,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,109.172431946,-94.2687988281,-73.1437988281,0,1,0,,,1,0,0,0,0,[  -3.43750024   -0.           -0.          109.17243195],[ -0.           3.43749976  -0.         -94.26879883],[  0.           0.           5.         -73.14379883],0,0
64,0.4788678076,22.172812741,1.7605423929,1.7427607273,2.0448087273,1.53126,0.0405972525,50108,11.1108816603,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,115.811157227,-100.840904236,-80.7553405762,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          115.81115723],[  -0.            3.4375       -0.         -100.84090424],[  0.           0.           5.         -80.75534058],0,0
65,0.4747873124,19.0316862476,1.8696725232,1.8840930909,2.0775970909,1.669676,0.0167612582,50109,10.8745950992,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,110,-67.720741272,-127.200233459,0,1,0,,,1,0,0,0,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.4375      -0.         -67.72074127],[   0.            0.            5.         -127.20023346],0,0
66,0.4776028998,27.928954971,1.8637004575,1.8743621818,2.1403492394,1.613578,0.038255401,50110,11.4494104207,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,100.556884766,-94.2409515381,-98.336807251,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          100.55688477],[ -0.           3.43749976  -0.         -94.24095154],[  0.           0.           5.         -98.33680725],0,0
67,0.5013268538,19.0996081939,1.8798604669,1.9234967273,2.1029207273,1.642338,0.0233709663,50111,10.2873979499,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,110,-81.480140686,-78.5449295044,0,1,0,,,1,0,0,0,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.4375      -0.         -81.48014069],[  0.          0.          5.        -78.5449295],0,0
68,0.4848703527,18.8602535401,1.7709845216,1.7690618182,2.0526836364,1.529604,0.0344128571,50112,10.4464815862,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,113.631958008,-95.0352630615,-80.1708831787,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          113.63195801],[ -0.           3.4375      -0.         -95.03526306],[  0.           0.           5.         -80.17088318],0,0
69,0.4583893115,21.9279197706,1.7660984113,1.7671534545,2.0203549091,1.5429198529,0.030354863,50113,11.4645227914,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,110,-96.1101455688,-92.2976379395,0,1,0,,,1,0,0,0,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.4375      -0.         -96.11014557],[  0.           0.           5.00000048 -92.29763794],0,0
70,0.4785240204,26.380782148,1.8387980216,1.8322763636,2.0479012329,1.656922,0.0351478867,50114,11.9190700294,rest_1,session_1,Olin,,32,,,,1,,3.4375,3.4375,5,1,106.247184753,-88.9756469727,-100.112289429,0,1,0,,,1,0,0,0,0,[  -3.4375       -0.           -0.          106.24718475],[ -0.           3.43749976  -0.         -88.97564697],[   0.            0.            5.         -100.11228943],0,0
